address,authority,latitude,longitude
9505 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0315745,31.06855014
9475 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03207669,31.06931853
9450 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03197076,31.06987604
9506 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03160286,31.06845924
9484 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03224379,31.06829315
9482 2359 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03209188,31.06843557
9516 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03232066,31.06766193
9434 UNIT J,CHITUNGWIZA MUNICIPALITY,-18.03047555,31.06957462
NULL,CHITUNGWIZA MUNICIPALITY,-18.0293247,31.07090914
9518 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03245889,31.06753973
NULL,CHITUNGWIZA MUNICIPALITY,-18.03036174,31.07155499
9223 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03049969,31.07218661
9287 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03024797,31.07078207
9305 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03067264,31.07051277
9489 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03245957,31.0679734
9252 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02968497,31.07103988
9403 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03158128,31.06988423
NULL,CHITUNGWIZA MUNICIPALITY,-18.03050657,31.07212018
9027 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02927707,31.07098959
9486 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03239759,31.06816214
9313 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03083309,31.07112639
9343 2257 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03125222,31.07145165
4658 UNIT C,CHITUNGWIZA MUNICIPALITY,-18.03078747,31.07178884
9458 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03168933,31.06927106
9257 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03004711,31.07127601
9368 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03072041,31.07011268
9215 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0312218,31.0721745
9477 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03188491,31.06894825
NULL,CHITUNGWIZA MUNICIPALITY,-18.03211277,31.06944005
9417 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0301468,31.06982251
22168 9483 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03241309,31.06861247
9342 2233 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0312628,31.07134802
9289 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03036709,31.07093768
9447 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03171356,31.06978959
NULL,CHITUNGWIZA MUNICIPALITY,-18.0290856,31.07136512
9220 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03077139,31.07214168
9397 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03208718,31.07011451
9511 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03191152,31.06803296
22167 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03258183,31.06785484
NULL,CHITUNGWIZA MUNICIPALITY,-18.02892485,31.07172485
9373 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.030274,31.07039191
9546 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03141128,31.068606
9366 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03092432,31.07016228
NULL,CHITUNGWIZA MUNICIPALITY,-18.03139606,31.07022445
9367 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03085819,31.07012554
9377 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03021482,31.07028459
9020 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02892065,31.07157112
9464 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03117474,31.06912295
9517 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0323899,31.06760036
NULL,CHITUNGWIZA MUNICIPALITY,-18.03179261,31.07034371
22171 9597 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03231358,31.06889549
9323 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03116754,31.07165232
9354 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0318652,31.07083136
9483 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03218113,31.06835012
7 7 SELOUS AVE.,CHITUNGWIZA MUNICIPALITY,-18.03155831,31.06913244
9317 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03080862,31.07149993
9243 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03025702,31.07156542
9449 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03188426,31.0698472
9515 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03225294,31.06772413
9401 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03174341,31.06999844
9226 2252 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0302327,31.07209811
9314 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03082912,31.07121961
9502 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03148796,31.06881788
9473 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0318982,31.06926536
9490 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03240955,31.06804565
9398 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03202657,31.07002765
9309 STREET,CHITUNGWIZA MUNICIPALITY,-18.03087634,31.07077829
9270 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03000002,31.07083441
9286 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03014053,31.07077077
9351 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03161516,31.07080354
NULL,CHITUNGWIZA MUNICIPALITY,-18.03170132,31.07082853
9258 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03012092,31.07132793
9382 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03062602,31.0700225
9231 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03041901,31.07204718
9467 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03138361,31.06905269
9519 2235 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03252741,31.06747741
9327 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03119893,31.07124741
NULL,CHITUNGWIZA MUNICIPALITY,-18.03122645,31.07210035
9025 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02916959,31.07114212
9224 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03041434,31.07211282
9381 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03053866,31.07006317
9359 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03153812,31.07037327
9539 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03176839,31.06799096
9227 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0301416,31.07209528
NULL,CHITUNGWIZA MUNICIPALITY,-18.03123983,31.07068598
NULL,CHITUNGWIZA MUNICIPALITY,-18.03032493,31.07210603
9407 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0312139,31.06977357
9478 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03190579,31.0688685
NULL,CHITUNGWIZA MUNICIPALITY,-18.03216519,31.0676021
9529 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03251239,31.06729657
NULL,CHITUNGWIZA MUNICIPALITY,-18.03199884,31.06857228
NULL,CHITUNGWIZA MUNICIPALITY,-18.03121702,31.07098922
9245 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0300802,31.07138158
9284 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02999642,31.0706642
9022 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02901706,31.0713751
9413 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03054892,31.06970798
6017 UNIT J,CHITUNGWIZA MUNICIPALITY,-18.02923942,31.07112152
NULL,CHITUNGWIZA MUNICIPALITY,-18.03058814,31.07012738
9259 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03019411,31.07138047
9507 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03163818,31.06833067
9452 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03214274,31.06993489
9322 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03117455,31.07174427
9389 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03128933,31.07019087
9268 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03014955,31.07093974
9318 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03079937,31.07159513
9273 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02979935,31.07064208
9496 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03196867,31.06838465
9406 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03129901,31.06979698
9251 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02965537,31.07108579
9530 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.032437,31.06738981
9356 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03179631,31.07045839
9543 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03150452,31.06831832
9410 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.030866,31.06965229
9143 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02949782,31.07073794
9402 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03168079,31.06992093
9295 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03072369,31.07139984
9379 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03035038,31.07012342
9468 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03147286,31.06910206
9325 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03120322,31.07135188
9542 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03153825,31.06822904
NULL,CHITUNGWIZA MUNICIPALITY,-18.0290856,31.07136512
9266 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03032419,31.07100538
9283 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02991867,31.07061258
NULL,CHITUNGWIZA MUNICIPALITY,-18.03186263,31.07087298
9229 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03023511,31.07203417
9350 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03160953,31.07093887
9466 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03130196,31.06904319
9349 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.031741,31.07092751
NULL,CHITUNGWIZA MUNICIPALITY,-18.03039892,31.07021556
9374 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03026184,31.07050547
NULL,CHITUNGWIZA MUNICIPALITY,-18.03071363,31.07149234
9315 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03082251,31.07131614
9233 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0306032,31.0720044
NULL,CHITUNGWIZA MUNICIPALITY,-18.03188937,31.07048344
9357 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03171921,31.07042855
22166 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0326652,31.06778445
9023 60 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02903525,31.07124518
9527 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03261691,31.06714955
9526 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03268583,31.06708808
9358 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03161437,31.07040758
22164 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03281243,31.06765702
9521 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03266502,31.06735474
9514 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03218485,31.06778542
9540 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03169499,31.06805643
9462 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03132193,31.06921092
9465 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03121842,31.06901281
9321 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03116041,31.07183036
9497 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03186808,31.06850009
9498 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03187419,31.06864399
NULL,CHITUNGWIZA MUNICIPALITY,-18.03223265,31.06756044
NULL,CHITUNGWIZA MUNICIPALITY,-18.03073374,31.07121082
9330 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03117011,31.07095906
9302 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03062701,31.0707037
9442 9442 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.03128237,31.06964323
NULL,CHITUNGWIZA MUNICIPALITY,-18.02572365,31.07975517
8308 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02524883,31.07926815
7933 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02656156,31.08198379
8203 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02661477,31.07865977
8256 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02507715,31.08032236
8362 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02578458,31.07930157
8517 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0269746,31.07739371
8511 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02674506,31.07682679
NULL,CHITUNGWIZA MUNICIPALITY,-18.02537172,31.07658254
8179 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02657869,31.07928508
NULL,CHITUNGWIZA MUNICIPALITY,-18.02601476,31.07721734
8105 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02774951,31.08056013
NULL,CHITUNGWIZA MUNICIPALITY,-18.02634517,31.07824207
7951 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02775234,31.0826163
8090 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02846512,31.08131597
NULL,CHITUNGWIZA MUNICIPALITY,-18.02551096,31.0802756
16139 8978 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02635022,31.07733824
7880 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02688287,31.07976102
8500 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02623911,31.07626648
8389 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02565944,31.07876174
NULL,CHITUNGWIZA MUNICIPALITY,-18.02809893,31.08039271
NULL,CHITUNGWIZA MUNICIPALITY,-18.02587272,31.07854173
8313 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02538714,31.07914277
8006 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02721594,31.08150556
7935 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02663671,31.08215516
NULL,CHITUNGWIZA MUNICIPALITY,-18.02775759,31.08003734
8324 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02587793,31.0793684
8286 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02510257,31.07962181
7860 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02621895,31.08180497
8088 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02831935,31.08122079
8003 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02742989,31.08180639
8151 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02752462,31.07961267
8348 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02642456,31.07799805
8370 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02595292,31.07845886
NULL,CHITUNGWIZA MUNICIPALITY,-18.02644548,31.07941952
NULL,CHITUNGWIZA MUNICIPALITY,-18.02473657,31.08002589
8462 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02550394,31.07702311
8026 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02791772,31.08161013
8387 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02577576,31.07848214
NULL,CHITUNGWIZA MUNICIPALITY,-18.02847857,31.08065747
8374 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02605514,31.07810688
7897 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02746265,31.0784584
NULL,CHITUNGWIZA MUNICIPALITY,-18.02626551,31.08179948
8087 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02825308,31.08116887
7886 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02706843,31.07911694
8270 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0254559,31.08021616
NULL,CHITUNGWIZA MUNICIPALITY,-18.02522627,31.07645021
8274 11147 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0252298,31.0799213
7863 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02630445,31.08154154
8403 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02460241,31.07915284
8479 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0260407,31.07715667
8384 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02581697,31.07821503
NULL,CHITUNGWIZA MUNICIPALITY,-18.02686224,31.07822059
8124 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02762301,31.08016101
8231 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02540622,31.08082016
8172 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02638351,31.07989539
8008 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02730999,31.08153054
99999 0 FARAWAY TALLIS CLOSE,CHITUNGWIZA MUNICIPALITY,-18.02554778,31.08092424
8495 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02650344,31.0766288
8075 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02850245,31.08054643
8365 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02572148,31.07882378
8294 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.025559,31.08020438
8361 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02586143,31.07920586
8352 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02627164,31.07829471
8304 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02551687,31.07952619
8398 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02496836,31.07884188
8328 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02611538,31.07907811
8064 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02808997,31.08121002
7909 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02710468,31.07963656
8071 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02818278,31.08073568
8285 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02505199,31.07956793
8135 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02764959,31.08004224
8191 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02693041,31.07808272
8235 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02512984,31.08051766
8150 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02759171,31.07954788
8211 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0263638,31.07951396
NULL,CHITUNGWIZA MUNICIPALITY,-18.02687105,31.07796387
7902 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02726934,31.07889421
8034 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02736773,31.0810561
8440 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02536538,31.07651974
8255 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02501075,31.08024713
NULL,CHITUNGWIZA MUNICIPALITY,-18.02637169,31.08185792
8303 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02558346,31.07958471
8483 7008 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02584914,31.0774487
7977 2310 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02694122,31.08145611
8487 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02687425,31.07741914
8119 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02795738,31.07986916
8161 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02602375,31.08099691
NULL,CHITUNGWIZA MUNICIPALITY,-18.02648286,31.07644248
8406 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02446175,31.07937902
NULL,CHITUNGWIZA MUNICIPALITY,-18.02830867,31.08186529
8221 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02607591,31.08052883
8506 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02652662,31.07641655
8514 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0268795,31.07708509
7996 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02795879,31.08225958
8159 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02793639,31.07906831
8197 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02677225,31.07812663
8132 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02731638,31.08009184
7876 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02676604,31.08011544
8364 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02568479,31.07892813
NULL,CHITUNGWIZA MUNICIPALITY,-18.02723513,31.07876368
7946 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02742266,31.08279895
8173 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02645812,31.07984501
8019 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02809856,31.08219475
8446 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02565674,31.07678895
7929 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02644825,31.08168683
8107 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0278564,31.08040501
8481 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0259083,31.07728096
8459 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02572958,31.07688898
NULL,CHITUNGWIZA MUNICIPALITY,-18.02559475,31.07684444
7989 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02757337,31.0824169
8030 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02760254,31.08134799
8383 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02590847,31.07815748
8072 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0282514,31.08067828
8460 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02567,31.07694197
8146 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02790978,31.07935069
8628 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0256486,31.0808907
8060 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02843151,31.08143128
7944 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02726876,31.08270905
7927 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02650659,31.08150953
8382 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02586697,31.07804153
8053 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02791808,31.08144352
8212 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02633721,31.07960844
4 BRIGHTON ROAD,CHITUNGWIZA MUNICIPALITY,-18.02671964,31.0822205
8432 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02539295,31.07643445
8473 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02618511,31.07687014
8414 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02445175,31.07924322
8214 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02637498,31.0797804
8519 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.026933,31.07755398
8094 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02821127,31.08027316
8213 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02639884,31.07969465
8174 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02642758,31.07970694
8050 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02769601,31.08124658
7852 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02666236,31.08239057
7871 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02658321,31.08064926
8295 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02568452,31.08033176
8343 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02655732,31.07775407
7970 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02690287,31.08114462
NULL,CHITUNGWIZA MUNICIPALITY,-18.02541229,31.07842129
8314 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02544044,31.07921456
NULL,CHITUNGWIZA MUNICIPALITY,-18.02792604,31.07925852
8507 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02651848,31.07651366
8284 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02497518,31.07948391
8442 6961 SEKE,CHITUNGWIZA MUNICIPALITY,-18.02537694,31.07703502
7978 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0269096,31.08155767
7983 2312 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02715361,31.08206196
8277 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02500847,31.07971046
7920 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02675333,31.08070917
8431 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02528167,31.07642455
8492 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02658833,31.07691016
8046 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02750911,31.0809287
8155 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02765088,31.07932785
8170 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02631899,31.08022802
8360 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0258308,31.07915911
8147 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02780119,31.07938492
8192 2319 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02693823,31.07795463
8067 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02795831,31.08099844
8356 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02620518,31.07867775
30701 UNIT K EXTENSION,CHITUNGWIZA MUNICIPALITY,-18.025456,31.0775788
8321 2249 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02584985,31.07972412
8187 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02680796,31.07844355
7889 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02720556,31.07886815
NULL,CHITUNGWIZA MUNICIPALITY,-18.02484024,31.08002491
8033 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02742755,31.08112794
8258 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02518229,31.08046098
7907 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02712591,31.07933823
8074 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02844168,31.08059315
7949 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0279073,31.08272139
NULL,CHITUNGWIZA MUNICIPALITY,-18.02465905,31.07902929
NULL,CHITUNGWIZA MUNICIPALITY,-18.02519158,31.07659424
7994 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02812853,31.08229877
7875 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02670424,31.08029731
8217 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02617996,31.08017032
8077 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02861137,31.08037734
8299 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0258553,31.07989389
8427 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02537185,31.07838969
NULL,CHITUNGWIZA MUNICIPALITY,-18.02796282,31.08264713
7872 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02661126,31.08055968
7851 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02671996,31.08246027
8457 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02583243,31.07672492
8272 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02535045,31.0800583
8063 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.0281682,31.08127265
7856 UNIT K,CHITUNGWIZA MUNICIPALITY,-18.02642675,31.08210825
